longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom ratio,room per household,total bedroom,Is any bedroom missing
-122.16,38.05,52,1888,457,830,408,3.1373,185100,NEAR BAY,0.242055085,4.62745098,457,NO
-122.16,38.05,34,2434,428,926,423,4.6776,208300,NEAR BAY,0.175842235,5.754137116,428,NO
-122.19,38.07,20,3000,525,1207,491,4.6406,217500,NEAR BAY,0.175,6.109979633,525,NO
-122.18,38.07,10,4976,849,2089,803,5.3288,201800,NEAR BAY,0.170618971,6.196762142,849,NO
-122.17,38.07,15,2125,278,857,272,6.4599,219700,NEAR BAY,0.130823529,7.8125,278,NO
-122.16,38.07,14,6360,1236,2876,1127,4.5321,190300,NEAR BAY,0.194339623,5.643300799,1236,NO
-122.17,38.06,16,3515,626,1764,626,4.4397,187100,NEAR BAY,0.178093883,5.615015974,626,NO
-122.15,38.06,10,3008,532,1381,522,5.3661,195800,NEAR BAY,0.176861702,5.762452107,532,NO
-122.17,38.08,7,18392,2782,8276,2742,6.4232,229200,NEAR BAY,0.151261418,6.707512764,2782,NO
-122.2,38.1,5,9567,1729,4620,1580,4.4821,210000,NEAR BAY,0.18072541,6.055063291,1729,NO
-122.19,38.09,8,614,118,278,115,6.3735,166300,NEAR BAY,0.19218241,5.339130435,118,NO
-122.14,38.05,27,3794,772,1756,724,3.2891,150600,NEAR BAY,0.203479178,5.240331492,772,NO
-122.14,38.07,31,3401,616,1750,602,4.6761,143100,NEAR BAY,0.181123199,5.649501661,616,NO
-122.11,38.09,11,673,145,318,137,2.3929,122500,NEAR BAY,0.215453195,4.912408759,145,NO
-122.13,38.26,40,1538,255,669,263,3.3281,170200,NEAR BAY,0.16579974,5.847908745,255,NO
-122.15,38.29,17,1625,239,703,224,6.5891,328800,NEAR BAY,0.147076923,7.254464286,239,NO
-122.18,38.29,18,1953,265,658,270,8.0113,393000,NEAR BAY,0.135688684,7.233333333,265,NO
-122.18,38.23,21,2475,341,812,308,7.2589,320400,NEAR BAY,0.137777778,8.035714286,341,NO
-122.14,38.16,4,3273,495,1497,454,5.3345,176100,NEAR BAY,0.151237397,7.209251101,495,NO
-122.18,38.17,7,4093,651,2228,646,5.2523,161300,NEAR BAY,0.15905204,6.335913313,651,NO
-122.07,38.26,15,1173,146,450,154,6.0487,197700,INLAND,0.124467178,7.616883117,146,NO
-122.1,38.24,13,7367,1042,3193,983,5.3102,195000,NEAR BAY,0.141441564,7.494404883,1042,NO
-122.06,38.27,14,6920,996,3196,978,5.0672,171300,INLAND,0.143930636,7.075664622,996,NO
-122.07,38.27,8,6761,1234,3237,1177,4.3586,173400,INLAND,0.182517379,5.744265081,1234,NO
-122.08,38.3,2,6718,858,2012,654,6.8872,305200,INLAND,0.127716582,10.27217125,858,NO
-122.04,38.28,12,3861,795,2129,806,3.676,135000,INLAND,0.205905206,4.790322581,795,NO
-122.04,38.28,25,3304,493,1464,488,5.2527,130600,INLAND,0.149213075,6.770491803,493,NO
-122.03,38.28,15,5114,833,2418,778,4.4882,144000,INLAND,0.162886195,6.573264781,833,NO
-122.03,38.3,5,1569,199,713,209,6.6779,223900,INLAND,0.126832377,7.507177033,199,NO
-122,38.28,3,7030,1191,3238,1055,4.962,161700,INLAND,0.169416785,6.663507109,1191,NO
-121.98,38.29,4,8778,1291,4010,1188,5.4399,187100,INLAND,0.147072226,7.388888889,1291,NO
-121.99,38.15,36,263,73,88,42,2.5313,162500,INLAND,0.27756654,6.261904762,73,NO
-122.05,38.26,32,1070,199,631,195,2.6827,98900,INLAND,0.185981308,5.487179487,199,NO
-122.05,38.25,37,1336,251,680,231,3.815,99000,INLAND,0.187874251,5.783549784,251,NO
-122.06,38.25,36,1818,323,953,298,3.3153,99000,INLAND,0.177667767,6.100671141,323,NO
-122.06,38.25,34,1562,289,898,307,3.3598,107200,INLAND,0.185019206,5.087947883,289,NO
-122.06,38.26,36,1248,221,672,222,3.3839,105900,INLAND,0.177083333,5.621621622,221,NO
-122.07,38.24,15,7937,1635,4390,1567,3.5464,129800,INLAND,0.205997228,5.065092534,1635,NO
-122.04,38.25,38,1214,244,632,254,2.8438,94200,INLAND,0.200988468,4.779527559,244,NO
-122.05,38.25,39,199,36,101,38,6.2299,105400,INLAND,0.180904523,5.236842105,36,NO
-122.04,38.26,34,3082,702,1795,703,2.7885,105900,INLAND,0.227774173,4.384068279,702,NO
-122.04,38.25,37,1176,291,648,271,2.7167,92200,INLAND,0.24744898,4.339483395,291,NO
-122.04,38.25,32,1203,287,571,255,3.0938,110400,INLAND,0.238570241,4.717647059,287,NO
-122.04,38.25,52,582,131,241,106,2.4,125000,INLAND,0.225085911,5.490566038,131,NO
-122.05,38.26,21,7195,1416,3927,1377,3.0912,126300,INLAND,0.196803336,5.225127088,1416,NO
-122.04,38.27,16,8517,1910,4508,1837,3.1853,129600,INLAND,0.224257368,4.636363636,1910,NO
-122.03,38.27,24,3580,735,1959,731,2.7284,118500,INLAND,0.205307263,4.897400821,735,NO
-122.03,38.26,25,4617,1046,2685,1011,2.9576,108500,INLAND,0.226554039,4.566765579,1046,NO
-122.02,38.26,27,3440,787,2085,748,2.5896,104700,INLAND,0.22877907,4.598930481,787,NO
-122.03,38.25,35,1940,384,1177,403,3.1389,101100,INLAND,0.197938144,4.813895782,384,NO
-122.02,38.27,20,2237,464,1169,425,3.2115,99100,INLAND,0.207420653,5.263529412,464,NO
-122.02,38.26,20,3899,763,2198,779,3.2061,120400,INLAND,0.195691203,5.005134788,763,NO
-122.01,38.27,17,9089,1542,4758,1520,4.0619,126600,INLAND,0.169655628,5.979605263,1542,NO
-122.02,38.26,8,2894,602,1566,572,3.6335,131600,INLAND,0.208016586,5.059440559,602,NO
-122,38.23,1,2062,343,872,268,5.2636,191300,INLAND,0.166343356,7.694029851,343,NO
-122.03,38.24,16,1104,164,495,156,5.4074,157700,INLAND,0.148550725,7.076923077,164,NO
-122.04,38.24,22,2761,757,2612,641,1.6875,87500,INLAND,0.274176023,4.307332293,757,NO
-122.04,38.24,30,2081,456,1005,438,1.9954,92900,INLAND,0.21912542,4.751141553,456,NO
-122.03,38.25,13,3334,541,1923,538,4.0905,134800,INLAND,0.162267546,6.197026022,541,NO
-122.01,38.25,11,6550,1149,3570,1123,3.8583,137900,INLAND,0.175419847,5.832591273,1149,NO
-122.01,38.25,16,1081,181,792,184,4.6779,131300,INLAND,0.167437558,5.875,181,NO
-122.02,38.25,10,2237,454,1255,429,3.1176,126500,INLAND,0.20295038,5.214452214,454,NO
-122,38.25,7,11768,1893,6657,1874,4.9222,142900,INLAND,0.160859959,6.279615795,1893,NO
-121.98,38.25,4,2487,440,1545,452,4.9103,140400,INLAND,0.176919984,5.502212389,440,NO
-122.01,38.26,12,4132,710,2087,633,4.5987,139700,INLAND,0.171829622,6.52764613,710,NO
-121.99,38.27,16,4138,758,1762,723,3.1979,137500,INLAND,0.18318028,5.723374827,758,NO
-121.99,38.26,18,921,126,368,120,6.0842,261100,INLAND,0.136807818,7.675,126,NO
-121.94,38.27,35,10869,2226,9879,2152,2.5681,81300,INLAND,0.20480265,5.050650558,2226,NO
-121.94,38.37,17,7973,1591,2899,1502,2.8357,120100,INLAND,0.199548476,5.308255659,1591,NO
-121.94,38.37,14,1156,216,574,227,3.2396,143800,INLAND,0.186851211,5.092511013,216,NO
-121.94,38.38,25,182,48,71,52,1.0208,78600,INLAND,0.263736264,3.5,48,NO
-121.94,38.36,2,4953,735,1791,562,5.0346,205100,INLAND,0.148394912,8.81316726,735,NO
-121.99,38.48,17,1824,348,934,305,4.6719,250000,INLAND,0.190789474,5.980327869,348,NO
-122.01,38.44,12,2344,354,1035,321,4.9773,281200,INLAND,0.151023891,7.302180685,354,NO
-122,38.41,11,2838,429,1331,426,4.945,298400,INLAND,0.151162791,6.661971831,429,NO
-122.07,38.41,17,3053,595,1434,557,3.4741,245800,INLAND,0.194890272,5.481149013,595,NO
-121.95,38.43,19,3011,551,1665,535,5.1534,232800,INLAND,0.182995682,5.628037383,551,NO
-121.94,38.41,15,1263,211,665,208,4.5,260900,INLAND,0.167062549,6.072115385,211,NO
-121.92,38.37,26,2056,413,933,367,2.7051,193800,INLAND,0.200875486,5.602179837,413,NO
-121.96,38.34,15,2857,373,1325,359,6.0252,151700,INLAND,0.130556528,7.95821727,373,NO
-121.96,38.34,14,3035,680,1597,663,3.6036,143500,INLAND,0.224052718,4.577677225,680,NO
-121.95,38.35,16,2084,292,1099,292,5.8269,150200,INLAND,0.140115163,7.136986301,292,NO
-121.94,38.35,8,3157,559,1758,569,4.412,140100,INLAND,0.177066836,5.548330404,559,NO
-121.92,38.34,2,7747,1133,3481,1083,6.1112,181000,INLAND,0.146250161,7.153277932,1133,NO
-121.95,38.34,9,4999,874,2687,817,4.2324,142100,INLAND,0.174834967,6.11872705,874,NO
-121.96,38.33,3,7985,1257,3664,1215,4.976,158300,INLAND,0.157420163,6.572016461,1257,NO
-121.96,38.32,12,5127,998,2749,976,4.0458,130600,INLAND,0.194655744,5.25307377,998,NO
-121.93,38.31,25,185,32,85,32,4.875,250000,INLAND,0.172972973,5.78125,32,NO
-121.98,38.32,45,19,5,7460,6,10.2264,137500,INLAND,0.263157895,3.166666667,5,NO
-121.98,38.36,33,1083,217,562,203,2.433,101700,INLAND,0.200369344,5.334975369,217,NO
-121.99,38.35,45,1778,339,839,319,2.4659,102900,INLAND,0.190663667,5.573667712,339,NO
-122,38.35,38,1918,364,745,348,2.5707,126000,INLAND,0.189781022,5.511494253,364,NO
-122,38.35,34,1084,187,561,198,4.2115,118900,INLAND,0.172509225,5.474747475,187,NO
-122,38.35,24,745,116,300,115,3.6176,158500,INLAND,0.155704698,6.47826087,116,NO
-122.01,38.35,18,4486,723,1600,697,3.8651,189700,INLAND,0.161168078,6.43615495,723,NO
-122.01,38.36,15,476,67,213,73,7.1053,315200,INLAND,0.140756303,6.520547945,67,NO
-121.98,38.36,30,140,35,103,35,4.163,112500,INLAND,0.25,4,35,NO
-121.97,38.35,17,5678,1116,3182,1135,3.7388,122000,INLAND,0.19654808,5.002643172,1116,NO
-121.97,38.34,11,1500,319,899,304,4.5568,127200,INLAND,0.212666667,4.934210526,319,NO
-121.96,38.35,20,1415,266,667,250,4.0938,117300,INLAND,0.187985866,5.66,266,NO
-121.96,38.34,7,3292,698,1911,702,3.89,140300,INLAND,0.212029162,4.689458689,698,NO
-121.96,38.36,11,3208,790,1772,694,2.7434,218800,INLAND,0.246259352,4.622478386,790,NO
-121.98,38.35,16,1697,267,832,277,4.4375,132600,INLAND,0.157336476,6.126353791,267,NO
-121.98,38.34,13,3616,672,2022,652,4.0536,134800,INLAND,0.185840708,5.54601227,672,NO
-121.97,38.34,16,2331,450,1074,400,4.0329,126800,INLAND,0.193050193,5.8275,450,NO
-121.98,38.34,18,3876,916,2386,867,2.5938,129500,INLAND,0.236326109,4.470588235,916,NO
-121.99,38.34,16,1470,261,748,256,4.0433,132200,INLAND,0.17755102,5.7421875,261,NO
-121.99,38.34,13,3252,610,1915,631,4.2137,151700,INLAND,0.187576876,5.153724247,610,NO
-122,38.35,34,432,65,208,71,5.5435,136000,INLAND,0.150462963,6.084507042,65,NO
-122,38.38,16,2509,366,1043,339,6.0704,173400,INLAND,0.145874851,7.401179941,366,NO
-122.01,38.37,16,3996,550,1673,539,5.778,175700,INLAND,0.137637638,7.413729128,550,NO
-122.01,38.36,28,1967,315,734,291,4.9583,146200,INLAND,0.160142349,6.759450172,315,NO
-122.02,38.38,16,808,137,371,145,6.0767,216400,INLAND,0.169554455,5.572413793,137,NO
-122.02,38.37,16,2495,331,1118,338,6.4894,198000,INLAND,0.132665331,7.381656805,331,NO
-122.01,38.36,15,1176,166,485,171,5.9441,228200,INLAND,0.141156463,6.877192982,166,NO
-121.98,38.39,3,9488,1417,4095,1335,5.1781,191900,INLAND,0.149346543,7.107116105,1417,NO
-121.98,38.37,21,3027,675,2018,642,2.8438,111500,INLAND,0.222993062,4.714953271,675,NO
-121.98,38.36,24,2434,630,1538,574,2.1067,101100,INLAND,0.258833196,4.240418118,630,NO
-122,38.37,18,1048,185,469,162,3.625,125000,INLAND,0.176526718,6.469135802,185,NO
-121.99,38.36,35,2728,451,1290,452,3.2768,117600,INLAND,0.165322581,6.03539823,451,NO
-122,38.36,34,2735,539,1390,491,2.7262,118800,INLAND,0.197074954,5.570264766,539,NO
-121.99,38.36,33,146,31,75,31,3.5179,84400,INLAND,0.212328767,4.709677419,31,NO
-122,38.36,34,1502,282,860,297,3.3438,135600,INLAND,0.187749667,5.057239057,282,NO
-121.82,38.36,26,1974,364,1002,362,3.3036,210000,INLAND,0.184397163,5.453038674,364,NO
-121.81,38.49,18,4518,827,2230,715,3.9309,178500,INLAND,0.183045595,6.318881119,827,NO
-121.76,38.41,19,686,107,348,109,3.9306,93800,INLAND,0.155976676,6.293577982,107,NO
-121.81,38.45,24,1951,341,1140,338,3.7061,128500,INLAND,0.174782163,5.772189349,341,NO
-121.82,38.46,10,6331,1181,3419,1110,3.7083,154800,INLAND,0.18654241,5.703603604,1181,NO
-121.85,38.43,2,790,135,235,87,5.0862,166500,INLAND,0.170886076,9.08045977,135,NO
-121.83,38.45,15,5115,776,2540,794,4.8611,146400,INLAND,0.151710655,6.442065491,776,NO
-121.83,38.45,32,2139,440,1154,411,3.2672,107500,INLAND,0.2057036,5.204379562,440,NO
-121.83,38.45,36,839,158,446,167,2.3438,122700,INLAND,0.188319428,5.023952096,158,NO
-121.83,38.43,24,1307,314,917,291,2.2244,98100,INLAND,0.240244836,4.491408935,314,NO
-121.81,38.43,30,1674,297,756,292,3.9286,133100,INLAND,0.177419355,5.732876712,297,NO
-121.76,38.25,32,1495,333,905,281,2.625,212500,INLAND,0.222742475,5.320284698,333,NO
-121.69,38.16,33,1808,363,824,340,3.2937,96400,INLAND,0.200774336,5.317647059,363,NO
-121.69,38.16,46,2292,472,970,431,2.2888,94900,INLAND,0.205933682,5.317865429,472,NO
-121.73,38.13,40,1266,257,547,247,3.0288,164400,INLAND,0.20300158,5.125506073,257,NO
-121.74,38.15,22,1910,326,1001,345,4.8173,115800,INLAND,0.170680628,5.536231884,326,NO
-121.84,38.13,33,596,105,212,94,4.2813,81300,INLAND,0.176174497,6.340425532,105,NO
-122.42,38.27,25,3282,566,1244,483,4.5313,308400,NEAR BAY,0.17245582,6.795031056,566,NO
-122.49,38.22,33,1486,290,781,274,3.5647,251800,NEAR BAY,0.195154778,5.423357664,290,NO
-122.41,38.16,37,1549,,863,275,2.7457,254700,NEAR BAY,0,5.632727273,435,YES
-122.45,38.3,24,1946,400,718,380,3.5507,257900,NEAR BAY,0.205549846,5.121052632,400,NO
-122.47,38.3,15,4885,988,2175,924,3.4031,209500,<1H OCEAN,0.202251791,5.286796537,988,NO
-122.42,38.31,18,1479,246,550,217,4.7356,333300,NEAR BAY,0.1663286,6.815668203,246,NO
-122.44,38.34,25,3106,715,1262,665,1.9487,233500,<1H OCEAN,0.230199614,4.670676692,715,NO
-122.46,38.29,21,2423,560,1098,503,2.364,173300,NEAR BAY,0.231118448,4.817097416,560,NO
-122.46,38.29,35,1762,350,686,339,3.5982,271700,NEAR BAY,0.198637911,5.197640118,350,NO
-122.45,38.28,20,3306,503,1374,460,5.7984,297600,NEAR BAY,0.15214761,7.186956522,503,NO
-122.47,38.29,14,3732,846,1277,775,2.5658,208000,NEAR BAY,0.226688103,4.815483871,846,NO
-122.45,38.27,25,5024,881,1994,838,4.2237,262300,NEAR BAY,0.17535828,5.99522673,881,NO
-122.52,38.27,18,2405,390,872,367,5.2155,248300,<1H OCEAN,0.162162162,6.553133515,390,NO
-122.53,38.32,22,3577,,1371,501,5.795,332300,<1H OCEAN,0,7.139720559,435,YES
-122.49,38.32,30,1631,284,788,284,3.3098,195500,<1H OCEAN,0.174126303,5.742957746,284,NO
-122.49,38.31,27,3078,597,1411,586,3.25,195500,<1H OCEAN,0.193957115,5.252559727,597,NO
-122.49,38.3,14,2844,602,1613,544,3.3571,193600,<1H OCEAN,0.211673699,5.227941176,602,NO
-122.48,38.3,17,2703,550,1241,515,2.652,171300,<1H OCEAN,0.203477617,5.248543689,550,NO
-122.49,38.29,26,1726,289,672,251,3.8,242100,<1H OCEAN,0.167439166,6.876494024,289,NO
-122.49,38.27,8,5092,988,1657,936,3.5625,213200,NEAR BAY,0.194029851,5.44017094,988,NO
-122.47,38.34,15,2411,446,1144,407,4.3472,261000,<1H OCEAN,0.184985483,5.923832924,446,NO
-122.49,38.32,17,3308,720,1587,632,3.2727,176000,<1H OCEAN,0.217654172,5.234177215,720,NO
-122.48,38.32,31,1701,363,680,324,3.1375,192100,<1H OCEAN,0.21340388,5.25,363,NO
-122.48,38.31,29,2375,560,1124,502,2.3276,166200,<1H OCEAN,0.235789474,4.731075697,560,NO
-122.48,38.31,19,2398,521,1266,471,2.7727,186800,<1H OCEAN,0.217264387,5.091295117,521,NO
-122.48,38.32,42,2106,533,1141,445,3.1129,149300,<1H OCEAN,0.25308642,4.73258427,533,NO
-122.55,38.42,24,2220,411,894,365,4.2891,211700,<1H OCEAN,0.185135135,6.082191781,411,NO
-122.58,38.38,27,3800,728,1587,605,4.7237,306600,<1H OCEAN,0.191578947,6.280991736,728,NO
-122.5,38.4,36,1860,364,777,339,4.1307,295700,<1H OCEAN,0.195698925,5.486725664,364,NO
-122.5,38.35,25,1566,352,784,362,3.075,165100,<1H OCEAN,0.224776501,4.325966851,352,NO
-122.54,38.36,40,2725,531,1167,458,3.7969,202800,<1H OCEAN,0.194862385,5.949781659,531,NO
-122.61,38.24,25,2990,450,1335,434,4.7,190100,<1H OCEAN,0.150501672,6.889400922,450,NO
-122.61,38.24,17,1728,271,897,284,3.4896,185900,<1H OCEAN,0.156828704,6.084507042,271,NO
-122.61,38.23,18,2042,420,914,400,2.9871,193800,<1H OCEAN,0.205680705,5.105,420,NO
-122.62,38.24,19,1687,253,893,257,6.204,201800,<1H OCEAN,0.149970362,6.564202335,253,NO
-122.61,38.25,18,2915,418,1340,421,5.2452,204900,<1H OCEAN,0.143396226,6.923990499,418,NO
-122.6,38.24,16,1410,209,741,229,4.725,204500,<1H OCEAN,0.14822695,6.15720524,209,NO
-122.61,38.24,18,2933,481,1279,443,5.0849,188500,<1H OCEAN,0.163995909,6.620767494,481,NO
-122.6,38.24,16,2621,416,1247,386,4.8603,198400,<1H OCEAN,0.158718047,6.79015544,416,NO
-122.63,38.25,20,3460,602,1707,568,3.7115,181900,<1H OCEAN,0.173988439,6.091549296,602,NO
-122.62,38.24,33,1369,280,758,246,4.0341,156500,<1H OCEAN,0.204528853,5.56504065,280,NO
-122.62,38.25,33,1453,250,677,237,4.0962,170200,<1H OCEAN,0.172057811,6.130801688,250,NO
-122.61,38.26,17,2864,487,1482,547,4.6833,215200,<1H OCEAN,0.170041899,5.23583181,487,NO
-122.62,38.25,20,1888,411,826,396,2.875,189100,<1H OCEAN,0.217690678,4.767676768,411,NO
-122.62,38.25,24,2388,358,1187,362,4.6534,196500,<1H OCEAN,0.149916248,6.596685083,358,NO
-122.57,38.27,7,6508,1028,2902,1010,5.3707,250500,<1H OCEAN,0.157959435,6.443564356,1028,NO
-122.51,38.17,8,5875,1115,2808,1029,3.6392,246300,NEAR BAY,0.189787234,5.709426628,1115,NO
-122.65,38.27,9,4764,816,2077,755,5.1391,234500,<1H OCEAN,0.171284635,6.309933775,816,NO
-122.63,38.26,7,7808,1390,3551,1392,4.6069,202300,<1H OCEAN,0.178022541,5.609195402,1390,NO
-122.66,38.27,16,1523,308,477,315,2.1696,75000,<1H OCEAN,0.202232436,4.834920635,308,NO
-122.63,38.24,45,1615,338,823,327,2.5179,145500,<1H OCEAN,0.209287926,4.93883792,338,NO
-122.63,38.23,45,2264,504,1076,472,3.0139,194100,<1H OCEAN,0.222614841,4.796610169,504,NO
-122.64,38.23,52,1075,249,519,210,3.0769,230900,<1H OCEAN,0.231627907,5.119047619,249,NO
-122.64,38.23,49,2300,463,1061,429,4.075,228800,<1H OCEAN,0.201304348,5.361305361,463,NO
-122.63,38.22,34,878,160,372,167,4.0417,232100,<1H OCEAN,0.182232346,5.25748503,160,NO
-122.63,38.22,17,2652,342,1199,350,5.565,267100,<1H OCEAN,0.128959276,7.577142857,342,NO
-122.63,38.21,22,2933,461,1283,449,6.2034,291100,<1H OCEAN,0.157176952,6.532293987,461,NO
-122.63,38.23,37,1966,348,875,381,4.0703,223800,<1H OCEAN,0.177009156,5.160104987,348,NO
-122.65,38.23,52,1735,347,712,343,3.1711,200800,<1H OCEAN,0.2,5.058309038,347,NO
-122.64,38.23,52,2156,469,1070,467,3.3011,252300,<1H OCEAN,0.217532468,4.616702355,469,NO
-122.65,38.23,52,1923,393,910,345,3.45,200600,<1H OCEAN,0.204368175,5.573913043,393,NO
-122.66,38.2,39,2889,517,1351,489,4.3056,251300,<1H OCEAN,0.178954656,5.90797546,517,NO
-122.64,38.24,52,1621,393,635,349,2.5202,244000,<1H OCEAN,0.242442936,4.64469914,393,NO
-122.64,38.24,40,1974,410,1039,398,3.7917,151600,<1H OCEAN,0.207700101,4.959798995,410,NO
-122.65,38.25,23,4030,,1852,778,3.402,193300,<1H OCEAN,0,5.179948586,435,YES
-122.65,38.24,24,1948,310,922,313,4.95,243600,<1H OCEAN,0.159137577,6.223642173,310,NO
-122.65,38.24,49,3273,579,1431,539,4.275,227600,<1H OCEAN,0.176901925,6.072356215,579,NO
-122.64,38.25,31,2554,515,1507,533,3.8,162600,<1H OCEAN,0.201644479,4.791744841,515,NO
-122.69,38.27,32,2344,434,1066,384,4.0313,285000,<1H OCEAN,0.185153584,6.104166667,434,NO
-122.67,38.25,32,1333,235,660,206,4.0729,288500,<1H OCEAN,0.176294074,6.470873786,235,NO
-122.68,38.25,29,1315,240,650,228,3.8269,306000,<1H OCEAN,0.182509506,5.76754386,240,NO
-122.67,38.24,29,2644,464,1372,450,5.0544,261800,<1H OCEAN,0.175491679,5.875555556,464,NO
-122.77,38.29,32,3201,542,1869,519,3.2442,268000,<1H OCEAN,0.169322087,6.167630058,542,NO
-122.73,38.26,35,3941,645,1668,620,4.385,317700,<1H OCEAN,0.163664045,6.356451613,645,NO
-122.7,38.23,47,2090,387,1053,377,3.5673,310300,<1H OCEAN,0.185167464,5.543766578,387,NO
-122.72,38.35,16,3049,609,1675,618,2.4117,162500,<1H OCEAN,0.199737619,4.933656958,609,NO
-122.72,38.31,26,1644,294,801,291,4.3906,248000,<1H OCEAN,0.178832117,5.649484536,294,NO
-122.67,38.31,28,1915,419,930,342,3.7875,292700,<1H OCEAN,0.218798956,5.599415205,419,NO
-122.69,38.3,30,3919,743,1693,693,3.3827,292100,<1H OCEAN,0.189589181,5.655122655,743,NO
-122.73,38.34,44,743,155,434,162,2.5819,209600,<1H OCEAN,0.208613728,4.586419753,155,NO
-122.69,38.32,16,3741,698,1938,658,4.6324,183600,<1H OCEAN,0.186581128,5.685410334,698,NO
-122.71,38.33,13,4011,936,2064,914,3.6953,157600,<1H OCEAN,0.233358265,4.388402626,936,NO
-122.7,38.31,14,3155,580,1208,501,4.1964,258100,<1H OCEAN,0.183835182,6.29740519,580,NO
-122.7,38.33,16,1244,242,696,236,3.6369,158700,<1H OCEAN,0.194533762,5.271186441,242,NO
-122.69,38.32,15,2536,414,1400,426,5.6613,172400,<1H OCEAN,0.163249211,5.953051643,414,NO
-122.69,38.34,23,2846,516,1526,492,3.733,163500,<1H OCEAN,0.181307098,5.784552846,516,NO
-122.7,38.33,26,1887,381,1060,364,3.0078,160400,<1H OCEAN,0.20190779,5.184065934,381,NO
-122.71,38.34,22,1249,335,699,308,2.6033,121600,<1H OCEAN,0.268214572,4.055194805,335,NO
-122.7,38.33,26,1584,295,846,295,3.375,156300,<1H OCEAN,0.186237374,5.369491525,295,NO
-122.69,38.35,12,1550,187,685,188,7.226,255300,<1H OCEAN,0.120645161,8.244680851,187,NO
-122.69,38.34,15,3091,697,1602,682,4.0071,135500,<1H OCEAN,0.225493368,4.532258065,697,NO
-122.71,38.35,11,2242,699,1203,642,2.3464,104200,<1H OCEAN,0.311775201,3.492211838,699,NO
-122.7,38.35,14,2313,,954,397,3.7813,146500,<1H OCEAN,0,5.826196474,435,YES
-122.7,38.35,14,1555,369,493,335,1.6033,67500,<1H OCEAN,0.237299035,4.641791045,369,NO
-122.7,38.34,19,2987,676,1782,688,2.8261,154500,<1H OCEAN,0.226314027,4.341569767,676,NO
-122.71,38.34,23,2744,588,1493,557,3.1781,162000,<1H OCEAN,0.214285714,4.926391382,588,NO
-122.69,38.37,8,6322,1001,2969,1043,4.8233,214000,<1H OCEAN,0.15833597,6.061361457,1001,NO
-122.71,38.37,16,2355,345,1014,348,5.6018,253000,<1H OCEAN,0.146496815,6.767241379,345,NO
-122.69,38.35,16,1689,254,921,270,4.4444,191800,<1H OCEAN,0.150384843,6.255555556,254,NO
-122.69,38.36,6,5496,1374,2502,1189,2.4827,177500,<1H OCEAN,0.25,4.622371741,1374,NO
-122.7,38.35,16,1328,187,607,197,5.0366,257800,<1H OCEAN,0.140813253,6.741116751,187,NO
-122.7,38.36,11,5817,878,2538,876,4.221,227100,<1H OCEAN,0.150936909,6.640410959,878,NO
-122.63,38.34,15,2153,345,979,335,5.1966,325400,<1H OCEAN,0.160241523,6.426865672,345,NO
-122.68,38.36,8,7520,1336,3833,1287,4.3278,184100,<1H OCEAN,0.177659574,5.843045843,1336,NO
-122.69,38.34,12,3876,782,2146,764,4.0844,165400,<1H OCEAN,0.201754386,5.073298429,782,NO
-122.67,38.33,4,8072,1606,4323,1475,3.9518,220300,<1H OCEAN,0.198959366,5.472542373,1606,NO
-122.69,38.34,16,1683,341,880,327,3.2857,160200,<1H OCEAN,0.202614379,5.146788991,341,NO
